(96, 97, 0.027955761212937837)
(97, 98, 0.029765875250119242)
(98, 99, 0.029954887157869124)
(99, 100, 0.0300328920721786)
(100, 101, 0.030072894592337304)
(101, 102, 0.0301038965454603)
(102, 103, 0.030119897553523782)
(103, 104, 0.03013289837257536)
(104, 105, 0.030139898813603135)
(105, 106, 0.03014589919162694)
(106, 107, 0.03014989944364281)
(107, 108, 0.03015389969565868)
(108, 109, 0.03015389969565868)
(109, 110, 0.03015389969565868)
(110, 111, 0.03015489975866265)
(111, 112, 0.03015489975866265)
(112, 113, 0.03015489975866265)
(113, 114, 0.03015489975866265)
(114, 115, 0.03015489975866265)
(115, 116, 0.03015489975866265)
(116, 117, 0.03015489975866265)
(117, 118, 0.03015489975866265)
(118, 119, 0.03015489975866265)
(119, 120, 0.03015489975866265)
(120, 121, 0.03015489975866265)
(121, 122, 0.03015489975866265)
(122, 123, 0.03015489975866265)
(123, 124, 0.03015489975866265)
(124, 125, 0.03015489975866265)
(125, 126, 0.03015489975866265)
(126, 127, 0.03015489975866265)
(127, 128, 0.03015389969565868)
(128, 129, 0.003144198084479356)
(129, 130, 0.0013690862524338653)
(130, 131, 0.0011980754787551415)
(131, 132, 0.0011280710684773013)
(132, 133, 0.0010870684853145664)
(133, 134, 0.0010620669102153377)
(134, 135, 0.0010410655871319857)
(135, 136, 0.0010320650200962634)
(136, 137, 0.0010250645790684794)
(137, 138, 0.0010210643270526028)
(138, 139, 0.001016064012032757)
(139, 140, 0.0010130638230208496)
(140, 141, 0.0010130638230208496)
(141, 142, 0.0010130638230208496)
(142, 143, 0.0010130638230208496)
(143, 144, 0.0010130638230208496)
(144, 145, 0.0010130638230208496)
(145, 146, 0.0010130638230208496)
(146, 147, 0.0010130638230208496)
(147, 148, 0.0010130638230208496)
(148, 149, 0.0010130638230208496)
(149, 150, 0.0010130638230208496)
(150, 151, 0.0010130638230208496)
(151, 152, 0.0010130638230208496)
(152, 153, 0.0010130638230208496)
(153, 154, 0.0010130638230208496)
(154, 155, 0.0010130638230208496)
(155, 156, 0.0010130638230208496)
(156, 157, 0.0010130638230208496)
(157, 158, 0.0010130638230208496)
(158, 159, 0.0010130638230208496)
(159, 160, 0.0010130638230208496)
(160, 161, 0.0001310082535199719)
(161, 162, 7.000441027784744e-05)
(162, 163, 6.200390624609341e-05)
(163, 164, 5.700359122624717e-05)
(164, 165, 5.600352822227792e-05)
(165, 166, 5.600352822227792e-05)
(166, 167, 5.400340221433943e-05)
(167, 168, 5.400340221433943e-05)
(168, 169, 5.300333921037018e-05)
(169, 170, 5.2003276206400935e-05)
